weblink,price,ad_date,ad_views,brand,model,year,params
https://kolesa.kz/a/show/155306849,17 000 000 ₸,2 июля,23,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '6 500 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155442436,17 000 000 ₸,28 июня,238,ГАЗ,ГАЗель NEXT,2023,"{'Город': 'Кызылорда', 'Поколение': '2013 - н.в. 1 поколение', 'Кузов': 'пикап', 'Объем двигателя, л': '2.7 (бензин)', 'Пробег': '15 000 км', 'Коробка передач': 'механика', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153264256,17 000 000 ₸,30 июня,169,Hyundai,Tucson,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155542144,17 000 000 ₸,30 июня,90,Toyota,Veloz,2023,"{'Город': 'Актау', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155414399,17 000 000 ₸,27 июня,363,Kia,K5,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 3 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '300 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155390351,17 000 000 ₸,26 июня,198,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '10 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154532970,17 000 000 ₸,27 июня,116,Hyundai,Sonata,2023,"{'Город': 'Уральск', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '2 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154138068,17 100 000 ₸,1 июля,2388,Hyundai,Tucson,2023,"{'Город': 'Костанай', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '25 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154830550,17 100 000 ₸,28 июня,2327,Kia,Sportage,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/142790323,17 100 000 ₸,26 июня,1934,Chery,Tiggo 8 Pro Max,2023,"{'Город': 'Алматы', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'робот', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154761632,17 100 000 ₸,27 июня,928,Chery,Tiggo 8 Pro Max,2023,"{'Город': 'Усть-Каменогорск', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '13 км', 'Коробка передач': 'робот', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153020609,17 100 000 ₸,29 июня,268,Hyundai,Sonata,2023,"{'Город': 'Караганда', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155326064,17 100 000 ₸,30 июня,120,Volkswagen,ID.4,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '10 км', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153957016,17 160 000 ₸,1 июля,137,Volkswagen,ID.4,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153938317,17 200 000 ₸,3 июля,1079,Hyundai,Tucson,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153197560,17 200 000 ₸,3 июля,116,Toyota,Veloz,2023,"{'Город': 'Уральск', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154513548,17 200 000 ₸,30 июня,1932,Kia,K5,2023,"{'Город': 'Кокшетау', 'Поколение': '2020 - н.в. 3 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149773087,17 200 000 ₸,26 июня,1064,Kia,Sportage,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153874267,17 200 000 ₸,27 июня,80,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '12 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151030987,17 200 000 ₸,29 июня,200,Kia,Sportage,2023,"{'Город': 'Кокшетау', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155167638,17 200 000 ₸,28 июня,34,Hyundai,Tucson,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155546685,17 200 000 ₸,30 июня,142,Kia,Sportage,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155543685,17 200 000 ₸,30 июня,76,Hyundai,Tucson,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'бронза металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155663274,17 200 000 ₸,3 июля,26,Toyota,Veloz,2023,"{'Город': 'Астана', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153911205,17 250 000 ₸,29 июня,2587,Hyundai,Tucson,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '80 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155593238,17 250 000 ₸,1 июля,95,Kia,Sportage,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151588002,17 290 000 ₸,30 июня,882,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '25 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155142113,17 300 000 ₸,3 июля,544,Hyundai,Tucson,2023,"{'Город': 'Костанай', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155394979,17 300 000 ₸,3 июля,541,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 100 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153938446,17 300 000 ₸,2 июля,1725,Hyundai,Tucson,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155248759,17 300 000 ₸,2 июля,1261,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155242864,17 300 000 ₸,2 июля,547,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155012007,17 300 000 ₸,2 июля,956,Kia,K5,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 3 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '50 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153570419,17 300 000 ₸,30 июня,1907,Toyota,Veloz,2023,"{'Город': 'Атырау', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153570419,17 300 000 ₸,30 июня,1908,Toyota,Veloz,2023,"{'Город': 'Атырау', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047566,17 300 000 ₸,29 июня,3499,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047820,17 300 000 ₸,29 июня,1874,Toyota,Camry,2023,"{'Город': 'Петропавловск', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047819,17 300 000 ₸,29 июня,2594,Toyota,Camry,2023,"{'Город': 'Павлодар', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047135,17 300 000 ₸,29 июня,2426,Toyota,Camry,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047137?isFromNewAuto=1&source=new-auto-listing,17 300 000 ₸,29 июня,2906,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154047904,17 300 000 ₸,28 июня,2331,Toyota,Camry,2023,"{'Город': 'Кокшетау', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154784465,17 300 000 ₸,27 июня,933,Hyundai,Tucson,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155242803,17 300 000 ₸,28 июня,527,Kia,Sportage,2023,"{'Город': 'Байконыр', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155651456,17 300 000 ₸,2 июля,42,Tesla,Model Y,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 1 поколение (5YJY)', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '100 км', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155585270,17 300 000 ₸,1 июля,126,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155544008,17 300 000 ₸,30 июня,97,Hyundai,Tucson,2023,"{'Город': 'Атырау', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (дизель)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155648446,17 300 000 ₸,2 июля,47,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '2 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'золотистый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/149531223,17 300 000 ₸,29 июня,414,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '50 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155083148,17 300 000 ₸,29 июня,192,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155572672,17 300 000 ₸,1 июля,127,Kia,Sportage,2023,"{'Город': 'Костанай', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155676172,17 300 000 ₸,3 июля,6,Hyundai,Tucson,2023,"{'Город': 'Костанай', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154438816,17 300 000 ₸,28 июня,83,Hyundai,Sonata,2023,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 8 поколение (DN8)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155377630,17 300 000 ₸,26 июня,151,Kia,Sportage,2023,"{'Город': 'Уральск', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155416405,17 300 000 ₸,27 июня,64,Hyundai,Tucson,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155377630,17 300 000 ₸,26 июня,152,Kia,Sportage,2023,"{'Город': 'Уральск', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155416405,17 300 000 ₸,27 июня,65,Hyundai,Tucson,2023,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155190591,17 300 000 ₸,29 июня,241,Hyundai,Tucson,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '10 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155072999,17 390 000 ₸,3 июля,1302,Kia,Sportage,2023,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '7 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153009590,17 400 000 ₸,1 июля,3182,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '6 500 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155557324,17 400 000 ₸,30 июня,85,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '600 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155475082,17 400 000 ₸,28 июня,136,Kia,Sportage,2023,"{'Город': 'Петропавловск', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '44 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154395831,17 400 000 ₸,3 июля,149,Hyundai,Tucson,2023,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '35 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155356392,17 490 000 ₸,3 июля,1786,Changan,UNI-K,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155629635,17 500 000 ₸,3 июля,133,Kia,Sportage,2023,"{'Город': 'Шымкент', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/154525306,17 500 000 ₸,3 июля,8189,Geely,Monjaro,2023,"{'Город': 'Алматы', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/153412207,17 500 000 ₸,3 июля,562,Mitsubishi,Outlander,2023,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/151721671,17 500 000 ₸,3 июля,4972,Kia,K5,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 3 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155452886,17 500 000 ₸,3 июля,737,Toyota,Camry,2023,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
https://kolesa.kz/a/show/155014445,17 500 000 ₸,3 июля,1659,Hyundai,Tucson,2023,"{'Город': 'Караганда', 'Поколение': '2020 - н.в. 4 поколение (NX4)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}"
